payer_name,payer_alias,state_or_region,line_of_business,document_title,document_type,document_url,source_page_url,discovery_path,file_type,policy_number,effective_date,last_updated_date,http_status,content_hash_sha256,file_size_bytes,requires_auth,render_mode,extraction_method,confidence_score,scrape_timestamp_utc,notes
UnitedHealthcare,UHC,IN,Medicaid,Prior authorization requirement for home health services - UnitedHealthcare Community Plan of Indiana,bulletin,https://www.uhcprovider.com/content/dam/provider/docs/public/commplan/in/priorauth/IN-PA-Requirement-Home-Health.pdf,https://www.uhcprovider.com/en/health-plans-by-state/indiana-health-plans/in-comm-plan-home/in-cp-prior-auth.html,seed:uhcprovider.com > robots.txt > seed_path:/en/prior-auth-advance-notification.html > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification.html > anchor[text~='Advance notification and prior author...'] > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification/adv-notification-plan... > anchor[text~='Indiana'] > redirect:www.uhcprovider.com > index:/en/health-plans-by-state/indiana-health-plans/in-comm-pl... > anchor[href$='.pdf'],pdf,,,,200,6aad9007785baa980adc460db419a26630114bc1aca58c1b03f3bbfa3b6aa87b,34608,N,static,css_selector|pdf_text,0.78,2026-09-07T06:19:16Z,
UnitedHealthcare,UHC,IN,Medicaid,"Prior authorization requirements for Indiana Hoosier Care Connect Effective July 1, 2026 - UnitedHealthcare Community Plan of Indiana",bulletin,https://www.uhcprovider.com/content/dam/provider/docs/public/commplan/in/priorauth/IN-Hoosier-Connect-Effective-7-1-2026.pdf,https://www.uhcprovider.com/en/health-plans-by-state/indiana-health-plans/in-comm-plan-home/in-cp-prior-auth.html,seed:uhcprovider.com > robots.txt > seed_path:/en/prior-auth-advance-notification.html > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification.html > anchor[text~='Advance notification and prior author...'] > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification/adv-notification-plan... > anchor[text~='Indiana'] > redirect:www.uhcprovider.com > index:/en/health-plans-by-state/indiana-health-plans/in-comm-pl... > anchor[href$='.pdf'],pdf,,2026-07-01,,200,0057a760a0dd357f2b1790e4fd4149cbe0a0a125b01c6ba971f4248d781795aa,594141,N,static,css_selector|pdf_text|regex,0.86,2026-09-07T06:19:18Z,collapsed 5 near-duplicate URL(s) under the 'title' rule (e.g. https://www.uhcprovider.com/content/dam/provider/docs/public/commplan/in/priorauth/IN-Hoosier-Connect-Effective-6-1-2026.pdf)
UnitedHealthcare,UHC,IN,Medicaid,"Prior authorization requirements for Indiana Pathways effective July 1, 2026",bulletin,https://www.uhcprovider.com/content/dam/provider/docs/public/commplan/in/priorauth/IN-Pathways-7-1-26.pdf,https://www.uhcprovider.com/en/health-plans-by-state/indiana-health-plans/in-comm-plan-home/in-cp-prior-auth.html,seed:uhcprovider.com > robots.txt > seed_path:/en/prior-auth-advance-notification.html > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification.html > anchor[text~='Advance notification and prior author...'] > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification/adv-notification-plan... > anchor[text~='Indiana'] > redirect:www.uhcprovider.com > index:/en/health-plans-by-state/indiana-health-plans/in-comm-pl... > anchor[href$='.pdf'],pdf,,2026-07-01,,200,4d4f84f20b8e4cbefe874333a0dfb373ac5214638a2904a870a39dad8b96a96c,356192,N,static,css_selector|pdf_text|regex,0.86,2026-09-07T06:19:19Z,collapsed 5 near-duplicate URL(s) under the 'title' rule (e.g. https://www.uhcprovider.com/content/dam/provider/docs/public/commplan/in/priorauth/IN-Pathways-6-1-26.pdf)
UnitedHealthcare,UHC,IN,Medicaid,"Prior authorization requirements for Indiana Hoosier Care Connect Effective Apr. 1, 2026 - UnitedHealthcare Community Plan of Indiana",bulletin,https://www.uhcprovider.com/content/dam/provider/docs/public/commplan/in/priorauth/IN-Hoosier-Connect-Effective-4-1-2026.pdf,https://www.uhcprovider.com/en/health-plans-by-state/indiana-health-plans/in-comm-plan-home/in-cp-prior-auth.html,seed:uhcprovider.com > robots.txt > seed_path:/en/prior-auth-advance-notification.html > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification.html > anchor[text~='Advance notification and prior author...'] > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification/adv-notification-plan... > anchor[text~='Indiana'] > redirect:www.uhcprovider.com > index:/en/health-plans-by-state/indiana-health-plans/in-comm-pl... > anchor[href$='.pdf'],pdf,,2026-04-01,,200,cc41808763b83ee819454cbbea5ddc0e8eacbf9961fd087916b412ba3b8961f6,620274,N,static,css_selector|pdf_text|regex,0.86,2026-09-07T06:19:22Z,collapsed 12 near-duplicate URL(s) under the 'title' rule (e.g. https://www.uhcprovider.com/content/dam/provider/docs/public/commplan/in/priorauth/IN-Hoosier-Connect-Effective-3-1-2026.pdf)
UnitedHealthcare,UHC,IN,Medicaid,"Prior authorization requirements for Indiana Pathways effective Apr. 1, 2026",bulletin,https://www.uhcprovider.com/content/dam/provider/docs/public/commplan/in/priorauth/IN-Pathways-4-1-26.pdf,https://www.uhcprovider.com/en/health-plans-by-state/indiana-health-plans/in-comm-plan-home/in-cp-prior-auth.html,seed:uhcprovider.com > robots.txt > seed_path:/en/prior-auth-advance-notification.html > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification.html > anchor[text~='Advance notification and prior author...'] > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification/adv-notification-plan... > anchor[text~='Indiana'] > redirect:www.uhcprovider.com > index:/en/health-plans-by-state/indiana-health-plans/in-comm-pl... > anchor[href$='.pdf'],pdf,,2026-04-01,,200,fd0b50e373178c512b359421a21c7dc2ec7d7614a20b6812787150c711086012,627850,N,static,css_selector|pdf_text|regex,0.86,2026-09-07T06:19:43Z,collapsed 9 near-duplicate URL(s) under the 'title' rule (e.g. https://www.uhcprovider.com/content/dam/provider/docs/public/commplan/in/priorauth/IN-Pathways-3-1-26.pdf)
UnitedHealthcare,UHC,IN,Medicaid,"Prior authorization requirements for Indiana MLTSS Pathways effective Oct. 1, 2024",bulletin,https://www.uhcprovider.com/content/dam/provider/docs/public/commplan/in/priorauth/IN-MLTSS-10-1-24.pdf,https://www.uhcprovider.com/en/health-plans-by-state/indiana-health-plans/in-comm-plan-home/in-cp-prior-auth.html,seed:uhcprovider.com > robots.txt > seed_path:/en/prior-auth-advance-notification.html > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification.html > anchor[text~='Advance notification and prior author...'] > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification/adv-notification-plan... > anchor[text~='Indiana'] > redirect:www.uhcprovider.com > index:/en/health-plans-by-state/indiana-health-plans/in-comm-pl... > anchor[href$='.pdf'],pdf,,2024-10-01,,200,6f3f5d9137cb11fd53f1ba8cbbf8463ced8490e88d00ae37e0eb750ceeadc354,407251,N,static,css_selector|pdf_text|regex,0.86,2026-09-07T06:20:00Z,collapsed 3 near-duplicate URL(s) under the 'title' rule (e.g. https://www.uhcprovider.com/content/dam/provider/docs/public/commplan/in/priorauth/IN-MLTSS-1-1-25.pdf)
UnitedHealthcare,UHC,KS,Medicaid,"UnitedHealthcare Community Plan Prior Authorization Kansas - Effective Apr. 1, 2026",bulletin,https://www.uhcprovider.com/content/dam/provider/docs/public/commplan/ks/prior-authorization/KS-UHCCP-Prior-Authorization-Effective-4-1-2026.pdf,https://www.uhcprovider.com/en/health-plans-by-state/kansas-health-plans/ks-comm-plan-home/ks-cp-prior-auth.html,seed:uhcprovider.com > robots.txt > seed_path:/en/prior-auth-advance-notification.html > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification.html > anchor[text~='Advance notification and prior author...'] > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification/adv-notification-plan... > anchor[text~='Kansas'] > redirect:www.uhcprovider.com > index:/en/health-plans-by-state/kansas-health-plans/ks-comm-pla... > anchor[href$='.pdf'],pdf,,2026-04-01,,200,43b78abe32e56c7549a6748cb3dcef54ff4789cca96a0820cd2fcdfe8d592ea7,835872,N,static,css_selector|pdf_text|regex,0.86,2026-09-07T06:20:06Z,collapsed 6 near-duplicate URL(s) under the 'title' rule (e.g. https://www.uhcprovider.com/content/dam/provider/docs/public/commplan/ks/prior-authorization/KS-UHCCP-Prior-Authorization-Effective-3-1-2026.pdf)
UnitedHealthcare,UHC,KY|PA,Medicaid,"UnitedHealthcare Community Plan Prior Authorization Requirements for Kentucky - Effective March 1, 2026",pa_form,https://www.uhcprovider.com/content/dam/provider/docs/public/commplan/ky/pa/KY-Prior-Auth-3-1-2026.pdf,https://www.uhcprovider.com/en/health-plans-by-state/kentucky-health-plans/ky-comm-plan-home/ky-cp-prior-auth.html,seed:uhcprovider.com > robots.txt > seed_path:/en/prior-auth-advance-notification.html > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification.html > anchor[text~='Advance notification and prior author...'] > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification/adv-notification-plan... > anchor[text~='Kentucky'] > redirect:www.uhcprovider.com > index:/en/health-plans-by-state/kentucky-health-plans/ky-comm-p... > anchor[href$='.pdf'],pdf,,2026-03-01,,200,3eebe7bad0d094bc194b7c4c12492a382725e35440046c127853bc6c103e9167,638122,N,static,css_selector|pdf_text|regex,0.86,2026-09-07T06:20:25Z,collapsed 1 near-duplicate URL(s) under the 'title' rule (e.g. https://www.uhcprovider.com/content/dam/provider/docs/public/commplan/ky/pa/KY-Prior-Auth-1-1-2026.pdf)
UnitedHealthcare,UHC,KY|PA,Medicaid,"UnitedHealthcare Community Plan Prior Authorization Requirements for Kentucky - Effective Nov 1, 2025",pa_form,https://www.uhcprovider.com/content/dam/provider/docs/public/commplan/ky/pa/KY-Prior-Auth-11-1-2025.pdf,https://www.uhcprovider.com/en/health-plans-by-state/kentucky-health-plans/ky-comm-plan-home/ky-cp-prior-auth.html,seed:uhcprovider.com > robots.txt > seed_path:/en/prior-auth-advance-notification.html > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification.html > anchor[text~='Advance notification and prior author...'] > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification/adv-notification-plan... > anchor[text~='Kentucky'] > redirect:www.uhcprovider.com > index:/en/health-plans-by-state/kentucky-health-plans/ky-comm-p... > anchor[href$='.pdf'],pdf,,2025-11-01,,200,291c363d17aeaaed328b95b757640cd2cce42e2c91064404505aee611788be2b,905847,N,static,css_selector|pdf_text|regex,0.86,2026-09-07T06:20:27Z,
UnitedHealthcare,UHC,LA,Medicaid,"UnitedHealthcare Community Plan Prior Authorization Requirements for Louisiana Medicaid - Effective Nov 1, 2025",pa_form,https://www.uhcprovider.com/content/dam/provider/docs/public/commplan/la/prior-authorization/LA-UHCCP-Prior-Auth-11-1-2025.pdf,https://www.uhcprovider.com/en/health-plans-by-state/louisiana-health-plans/la-comm-plan-home/la-cp-prior-auth.html,seed:uhcprovider.com > robots.txt > seed_path:/en/prior-auth-advance-notification.html > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification.html > anchor[text~='Advance notification and prior author...'] > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification/adv-notification-plan... > anchor[text~='Louisiana'] > redirect:www.uhcprovider.com > index:/en/health-plans-by-state/louisiana-health-plans/la-comm-... > anchor[href$='.pdf'],pdf,,2025-11-01,,200,e9d31734d00500466631c9434999107ee833179c1b94c5d7d78d3e330f5b094d,567635,N,static,css_selector|pdf_text|regex,0.86,2026-09-07T06:20:39Z,collapsed 1 near-duplicate URL(s) under the 'title' rule (e.g. https://www.uhcprovider.com/content/dam/provider/docs/public/commplan/la/prior-authorization/LA-UHCCP-Prior-Auth-1-1-2026.pdf)
UnitedHealthcare,UHC,LA,Medicaid,"UnitedHealthcare Community Plan Prior Authorization Requirements for Louisiana Medicaid - Effective October 1, 2024",bulletin,https://www.uhcprovider.com/content/dam/provider/docs/public/commplan/la/prior-authorization/LA-eff-10-1-24.pdf,https://www.uhcprovider.com/en/health-plans-by-state/louisiana-health-plans/la-comm-plan-home/la-cp-prior-auth.html,seed:uhcprovider.com > robots.txt > seed_path:/en/prior-auth-advance-notification.html > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification.html > anchor[text~='Advance notification and prior author...'] > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification/adv-notification-plan... > anchor[text~='Louisiana'] > redirect:www.uhcprovider.com > index:/en/health-plans-by-state/louisiana-health-plans/la-comm-... > anchor[href$='.pdf'],pdf,,2023-12-01,,200,76ef1a6f283678e319fdeeb76f6a433640400e0c848632a304c0d0011a59adc5,238183,N,static,css_selector|pdf_text|regex,0.86,2026-09-07T06:20:52Z,collapsed 9 near-duplicate URL(s) under the 'title' rule (e.g. https://www.uhcprovider.com/content/dam/provider/docs/public/commplan/la/prior-authorization/LA-UHCCP-Prior-Auth-8-1-2025.pdf)
UnitedHealthcare,UHC,MD,Medicaid,"Prior Authorization Requirements for Maryland - Effective July 1, 2026 - UnitedHealthcare Community Plan of Maryland",bulletin,https://www.uhcprovider.com/content/dam/provider/docs/public/commplan/md/prior-authorization/MD-UHCCP-Prior-Authorization-Effective-7-1-2026.pdf,https://www.uhcprovider.com/en/health-plans-by-state/maryland-health-plans/md-comm-plan-home/md-cp-prior-auth.html,seed:uhcprovider.com > robots.txt > seed_path:/en/prior-auth-advance-notification.html > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification.html > anchor[text~='Advance notification and prior author...'] > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification/adv-notification-plan... > anchor[text~='Maryland'] > redirect:www.uhcprovider.com > index:/en/health-plans-by-state/maryland-health-plans/md-comm-p... > anchor[href$='.pdf'],pdf,,2026-07-01,,200,83761a3d8fda3fd5e95258770137e43b7bacc21d53e727d899cc9ecadbdddc3b,651412,N,static,css_selector|pdf_text|regex,0.86,2026-09-07T06:20:53Z,collapsed 9 near-duplicate URL(s) under the 'title' rule (e.g. https://www.uhcprovider.com/content/dam/provider/docs/public/commplan/md/prior-authorization/MD-UHCCP-Prior-Authorization-Effective-4-1-2026.pdf)
UnitedHealthcare,UHC,MD,Medicaid,"Prior Authorization Requirements for Maryland - Effective March 1, 2026 - UnitedHealthcare Community Plan of Maryland",pa_form,https://www.uhcprovider.com/content/dam/provider/docs/public/commplan/md/prior-authorization/MD-UHCCP-Prior-Authorization-Effective-3-1-2026.pdf,https://www.uhcprovider.com/en/health-plans-by-state/maryland-health-plans/md-comm-plan-home/md-cp-prior-auth.html,seed:uhcprovider.com > robots.txt > seed_path:/en/prior-auth-advance-notification.html > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification.html > anchor[text~='Advance notification and prior author...'] > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification/adv-notification-plan... > anchor[text~='Maryland'] > redirect:www.uhcprovider.com > index:/en/health-plans-by-state/maryland-health-plans/md-comm-p... > anchor[href$='.pdf'],pdf,,2026-03-01,,200,c8d107345dcf9d9b56ae2c70e20e9725f6de62f3789dfad9120adbd58252022e,615753,N,static,css_selector|pdf_text|regex,0.86,2026-09-07T06:20:55Z,collapsed 2 near-duplicate URL(s) under the 'title' rule (e.g. https://www.uhcprovider.com/content/dam/provider/docs/public/commplan/md/prior-authorization/MD-UHCCP-Prior-Authorization-Effective-1-1-2026.pdf)
UnitedHealthcare,UHC,MA,Multiple,"Prior authorization requirements for Massachusetts Senior Care Options(SCO) OneCare - Effective Aug. 1, 2026",bulletin,https://www.uhcprovider.com/content/dam/provider/docs/public/commplan/ma/prior-authorization-and-notification/MA-UHCCP-SCO-OneCare-PA-8-1-2026.pdf,https://www.uhcprovider.com/en/health-plans-by-state/massachusetts-health-plans/ma-comm-plan-home/ma-cp-prior-auth.html,seed:uhcprovider.com > robots.txt > seed_path:/en/prior-auth-advance-notification.html > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification.html > anchor[text~='Advance notification and prior author...'] > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification/adv-notification-plan... > anchor[text~='Massachusetts'] > redirect:www.uhcprovider.com > index:/en/health-plans-by-state/massachusetts-health-plans/ma-c... > anchor[href$='.pdf'],pdf,,2026-08-01,,200,fc13073b8be4581329f00abcbe8277bfb8bd99b294313b8aebabeadd7ec5dd84,478535,N,static,css_selector|pdf_text|regex,0.94,2026-09-07T06:21:07Z,collapsed 4 near-duplicate URL(s) under the 'title' rule (e.g. https://www.uhcprovider.com/content/dam/provider/docs/public/commplan/ma/prior-authorization-and-notification/MA-UHCCP-SCO-OneCare-PA-4-1-2026.pdf)
UnitedHealthcare,UHC,MA,Multiple,"Prior authorization requirements for Massachusetts Senior Care Options(SCO) OneCare - Effective July 1, 2026",bulletin,https://www.uhcprovider.com/content/dam/provider/docs/public/commplan/ma/prior-authorization-and-notification/MA-UHCCP-SCO-OneCare-PA-7-1-2026.pdf,https://www.uhcprovider.com/en/health-plans-by-state/massachusetts-health-plans/ma-comm-plan-home/ma-cp-prior-auth.html,seed:uhcprovider.com > robots.txt > seed_path:/en/prior-auth-advance-notification.html > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification.html > anchor[text~='Advance notification and prior author...'] > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification/adv-notification-plan... > anchor[text~='Massachusetts'] > redirect:www.uhcprovider.com > index:/en/health-plans-by-state/massachusetts-health-plans/ma-c... > anchor[href$='.pdf'],pdf,,2026-07-01,,200,27f34184bc1602898d9855ac9b462d7582f581fc0f31a94817fdd25a57e2aae3,485184,N,static,css_selector|pdf_text|regex,0.94,2026-09-07T06:21:09Z,
UnitedHealthcare,UHC,MI,Medicaid,"UnitedHealthcare Community Plan Prior Authorization Requirements Michigan Medicaid, Healthy Michigan Plan (HMP), and Children’s Special Health Care Services (CSHCS) - Effective Apr. 1, 2026",bulletin,https://www.uhcprovider.com/content/dam/provider/docs/public/commplan/mi/prior-authorization/MI-UHCCP-PA-Medicaid-Health-CSHCS-4-1-2026.pdf,https://www.uhcprovider.com/en/health-plans-by-state/michigan-health-plans/mi-comm-plan-home/mi-cp-prior-auth.html,seed:uhcprovider.com > robots.txt > seed_path:/en/prior-auth-advance-notification.html > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification.html > anchor[text~='Advance notification and prior author...'] > redirect:www.uhcprovider.com > index:/en/prior-auth-advance-notification/adv-notification-plan... > anchor[text~='Michigan'] > redirect:www.uhcprovider.com > index:/en/health-plans-by-state/michigan-health-plans/mi-comm-p... > anchor[href$='.pdf'],pdf,,2026-04-01,,200,35f4d1f323c621c2461ead1c4865e1dbc26688bc724f5bccf03a8e20ea778576,691450,N,static,css_selector|pdf_text|regex,0.86,2026-09-07T06:21:15Z,collapsed 2 near-duplicate URL(s) under the 'title' rule (e.g. https://www.uhcprovider.com/content/dam/provider/docs/public/commplan/mi/prior-authorization/MI-UHCCP-PA-Medicaid-Health-CSHCS-3-1-2026.pdf)
